Elevation,avg_hillshade,Soil_Type,Area,Forest_Cover
2880.0,222.5,Soil_Type29,Rawah,Lodgepole Pine
3059.0,182.0,Soil_Type22,Rawah,Spruce/Fir
1984.0,212.5,Soil_Type10,Cache la Poudre,Ponderosa Pine
2974.0,211.5,Soil_Type12,Rawah,Lodgepole Pine
2972.0,193.0,Soil_Type31,Comanche Peak,Lodgepole Pine
3077.0,184.5,Soil_Type29,Rawah,Spruce/Fir
2975.0,195.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
3001.0,209.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3252.0,163.0,Soil_Type24,Comanche Peak,Spruce/Fir
3370.0,239.0,Soil_Type32,Comanche Peak,Spruce/Fir
3210.0,181.5,Soil_Type22,Rawah,Spruce/Fir
2559.0,189.0,Soil_Type33,Comanche Peak,Douglas-fir
2788.0,198.0,Soil_Type12,Rawah,Lodgepole Pine
3196.0,198.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
3034.0,194.66666666666666,Soil_Type23,Rawah,Spruce/Fir
2546.0,195.33333333333334,Soil_Type18,Rawah,Lodgepole Pine
3024.0,226.0,Soil_Type29,Rawah,Lodgepole Pine
2693.0,208.0,Soil_Type11,Comanche Peak,Lodgepole Pine
3221.0,205.0,Soil_Type24,Neota,Lodgepole Pine
2478.0,207.33333333333334,Soil_Type3,Comanche Peak,Lodgepole Pine
2779.0,253.0,Soil_Type4,Comanche Peak,Lodgepole Pine
2975.0,223.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3080.0,211.0,Soil_Type22,Rawah,Lodgepole Pine
2812.0,196.33333333333334,Soil_Type23,Comanche Peak,Spruce/Fir
3348.0,188.0,Soil_Type32,Neota,Spruce/Fir
3223.0,135.0,Soil_Type23,Neota,Spruce/Fir
2849.0,121.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2726.0,175.0,Soil_Type13,Comanche Peak,Douglas-fir
2949.0,196.66666666666666,Soil_Type23,Rawah,Spruce/Fir
3229.0,186.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3128.0,180.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2807.0,225.0,Soil_Type26,Comanche Peak,Spruce/Fir
2790.0,181.5,Soil_Type13,Comanche Peak,Lodgepole Pine
2982.0,189.5,Soil_Type23,Rawah,Lodgepole Pine
2196.0,187.0,Soil_Type10,Cache la Poudre,Douglas-fir
2717.0,177.0,Soil_Type4,Comanche Peak,Lodgepole Pine
3347.0,218.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2787.0,168.0,Soil_Type11,Comanche Peak,Aspen
3248.0,199.0,Soil_Type33,Comanche Peak,Spruce/Fir
2820.0,207.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2858.0,153.5,Soil_Type31,Comanche Peak,Lodgepole Pine
2692.0,161.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2956.0,226.0,Soil_Type23,Rawah,Spruce/Fir
3070.0,224.0,Soil_Type29,Rawah,Lodgepole Pine
2708.0,175.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2758.0,217.5,Soil_Type13,Comanche Peak,Lodgepole Pine
3047.0,195.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2765.0,177.66666666666666,Soil_Type31,Comanche Peak,Lodgepole Pine
3200.0,244.0,Soil_Type33,Comanche Peak,Spruce/Fir
3114.0,233.5,Soil_Type23,Comanche Peak,Lodgepole Pine
3044.0,206.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
2568.0,216.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2137.0,198.66666666666666,Soil_Type10,Cache la Poudre,Ponderosa Pine
2669.0,196.66666666666666,Soil_Type12,Rawah,Lodgepole Pine
2874.0,203.33333333333334,Soil_Type13,Comanche Peak,Aspen
2967.0,208.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
2654.0,209.0,Soil_Type10,Comanche Peak,Douglas-fir
3443.0,173.0,Soil_Type33,Comanche Peak,Krummholz
2955.0,237.5,Soil_Type30,Rawah,Lodgepole Pine
3263.0,232.5,Soil_Type22,Rawah,Lodgepole Pine
3171.0,198.0,Soil_Type23,Rawah,Spruce/Fir
2794.0,200.33333333333334,Soil_Type12,Rawah,Spruce/Fir
3053.0,183.5,Soil_Type23,Neota,Lodgepole Pine
3273.0,145.5,Soil_Type32,Comanche Peak,Spruce/Fir
2918.0,181.5,Soil_Type33,Comanche Peak,Spruce/Fir
3149.0,242.0,Soil_Type30,Rawah,Spruce/Fir
3003.0,201.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
2311.0,183.0,Soil_Type2,Cache la Poudre,Ponderosa Pine
3105.0,167.5,Soil_Type22,Rawah,Spruce/Fir
3033.0,215.5,Soil_Type31,Comanche Peak,Lodgepole Pine
3267.0,210.0,Soil_Type22,Rawah,Spruce/Fir
3020.0,230.5,Soil_Type33,Comanche Peak,Lodgepole Pine
3077.0,194.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
3250.0,185.0,Soil_Type32,Comanche Peak,Spruce/Fir
2659.0,190.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2596.0,191.0,Soil_Type9,Rawah,Lodgepole Pine
3090.0,179.0,Soil_Type29,Rawah,Lodgepole Pine
3120.0,194.33333333333334,Soil_Type23,Neota,Lodgepole Pine
2906.0,120.5,Soil_Type29,Rawah,Lodgepole Pine
3108.0,185.0,Soil_Type31,Comanche Peak,Spruce/Fir
3187.0,81.0,Soil_Type22,Rawah,Spruce/Fir
3001.0,188.5,Soil_Type32,Comanche Peak,Spruce/Fir
3469.0,169.0,Soil_Type39,Rawah,Spruce/Fir
2985.0,188.0,Soil_Type31,Comanche Peak,Lodgepole Pine
3212.0,184.0,Soil_Type22,Comanche Peak,Spruce/Fir
3192.0,235.0,Soil_Type23,Neota,Spruce/Fir
2938.0,216.0,Soil_Type29,Rawah,Lodgepole Pine
2593.0,146.0,Soil_Type2,Comanche Peak,Lodgepole Pine
3011.0,217.0,Soil_Type29,Rawah,Spruce/Fir
2872.0,249.0,Soil_Type13,Comanche Peak,Lodgepole Pine
2883.0,162.5,Soil_Type33,Comanche Peak,Spruce/Fir
3167.0,176.33333333333334,Soil_Type22,Rawah,Spruce/Fir
2899.0,182.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2579.0,179.33333333333334,Soil_Type3,Comanche Peak,Lodgepole Pine
3334.0,197.0,Soil_Type38,Rawah,Spruce/Fir
2440.0,211.5,Soil_Type6,Cache la Poudre,Douglas-fir
3138.0,225.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2400.0,193.33333333333334,Soil_Type10,Cache la Poudre,Lodgepole Pine
3017.0,170.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2772.0,207.0,Soil_Type12,Rawah,Lodgepole Pine
2994.0,238.0,Soil_Type34,Comanche Peak,Lodgepole Pine
2779.0,203.33333333333334,Soil_Type12,Rawah,Lodgepole Pine
3252.0,236.5,Soil_Type32,Comanche Peak,Spruce/Fir
2662.0,187.66666666666666,Soil_Type11,Comanche Peak,Spruce/Fir
3097.0,191.66666666666666,Soil_Type31,Comanche Peak,Lodgepole Pine
3107.0,213.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2749.0,189.33333333333334,Soil_Type10,Comanche Peak,Douglas-fir
3160.0,136.0,Soil_Type33,Comanche Peak,Spruce/Fir
3123.0,196.5,Soil_Type29,Rawah,Spruce/Fir
2392.0,156.0,Soil_Type3,Cache la Poudre,Douglas-fir
2926.0,176.0,Soil_Type30,Rawah,Spruce/Fir
2590.0,125.0,Soil_Type2,Comanche Peak,Douglas-fir
2284.0,148.0,Soil_Type3,Cache la Poudre,Douglas-fir
3391.0,190.0,Soil_Type38,Comanche Peak,Krummholz
2782.0,212.0,Soil_Type30,Rawah,Lodgepole Pine
2734.0,219.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3008.0,181.0,Soil_Type20,Rawah,Lodgepole Pine
3041.0,161.5,Soil_Type22,Comanche Peak,Spruce/Fir
2841.0,184.0,Soil_Type12,Rawah,Lodgepole Pine
2161.0,170.0,Soil_Type3,Cache la Poudre,Cottonwood/Willow
2512.0,196.66666666666666,Soil_Type10,Comanche Peak,Douglas-fir
3123.0,186.0,Soil_Type29,Rawah,Spruce/Fir
3131.0,233.0,Soil_Type23,Rawah,Spruce/Fir
2588.0,196.66666666666666,Soil_Type11,Comanche Peak,Lodgepole Pine
3101.0,204.5,Soil_Type31,Comanche Peak,Spruce/Fir
2770.0,186.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3182.0,238.5,Soil_Type30,Rawah,Spruce/Fir
3104.0,232.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3304.0,198.33333333333334,Soil_Type22,Comanche Peak,Spruce/Fir
3164.0,174.0,Soil_Type29,Rawah,Lodgepole Pine
2916.0,229.0,Soil_Type30,Rawah,Lodgepole Pine
2544.0,175.0,Soil_Type18,Rawah,Lodgepole Pine
3266.0,236.0,Soil_Type22,Rawah,Spruce/Fir
3388.0,195.0,Soil_Type38,Comanche Peak,Spruce/Fir
3176.0,195.0,Soil_Type22,Rawah,Spruce/Fir
3057.0,207.33333333333334,Soil_Type21,Comanche Peak,Spruce/Fir
3031.0,191.0,Soil_Type29,Rawah,Lodgepole Pine
3279.0,238.0,Soil_Type29,Rawah,Lodgepole Pine
3153.0,223.0,Soil_Type22,Rawah,Spruce/Fir
2913.0,190.0,Soil_Type23,Rawah,Spruce/Fir
3210.0,182.0,Soil_Type24,Neota,Lodgepole Pine
3022.0,212.66666666666666,Soil_Type13,Comanche Peak,Lodgepole Pine
3202.0,190.33333333333334,Soil_Type23,Rawah,Spruce/Fir
2775.0,237.5,Soil_Type13,Comanche Peak,Lodgepole Pine
6704.0,183.0,Soil_Type39,Rawah,Krummholz
2731.0,215.0,Soil_Type23,Rawah,Lodgepole Pine
2808.0,111.0,Soil_Type31,Comanche Peak,Lodgepole Pine
2968.0,186.5,Soil_Type16,Rawah,Spruce/Fir
3039.0,198.33333333333334,Soil_Type23,Rawah,Lodgepole Pine
2789.0,190.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2795.0,178.5,Soil_Type12,Rawah,Lodgepole Pine
2876.0,216.5,Soil_Type22,Rawah,Spruce/Fir
2991.0,205.33333333333334,Soil_Type30,Rawah,Lodgepole Pine
3069.0,168.5,Soil_Type23,Rawah,Spruce/Fir
2900.0,210.33333333333334,Soil_Type32,Comanche Peak,Aspen
2646.0,186.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3291.0,223.0,Soil_Type39,Rawah,Lodgepole Pine
2468.0,173.33333333333334,Soil_Type11,Comanche Peak,Lodgepole Pine
3261.0,174.5,Soil_Type32,Comanche Peak,Spruce/Fir
3062.0,179.0,Soil_Type23,Rawah,Spruce/Fir
2807.0,249.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3413.0,232.5,Soil_Type35,Rawah,Krummholz
2465.0,183.5,Soil_Type10,Cache la Poudre,Ponderosa Pine
2868.0,144.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
2959.0,158.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3211.0,168.33333333333334,Soil_Type24,Comanche Peak,Spruce/Fir
3224.0,239.0,Soil_Type22,Rawah,Spruce/Fir
2713.0,213.0,Soil_Type34,Comanche Peak,Lodgepole Pine
3344.0,203.66666666666666,Soil_Type38,Comanche Peak,Krummholz
2994.0,187.0,Soil_Type34,Comanche Peak,Lodgepole Pine
3337.0,238.0,Soil_Type23,Neota,Lodgepole Pine
3159.0,195.66666666666666,Soil_Type23,Comanche Peak,Spruce/Fir
3187.0,215.5,Soil_Type22,Comanche Peak,Spruce/Fir
2909.0,188.0,Soil_Type29,Rawah,Spruce/Fir
2673.0,149.0,Soil_Type29,Rawah,Lodgepole Pine
2912.0,157.0,Soil_Type29,Rawah,Spruce/Fir
3179.0,186.0,Soil_Type23,Comanche Peak,Spruce/Fir
2476.0,183.0,Soil_Type10,Cache la Poudre,Douglas-fir
2482.0,162.0,Soil_Type10,Comanche Peak,Douglas-fir
6704.0,165.5,Soil_Type10,Comanche Peak,Lodgepole Pine
3167.0,206.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2649.0,199.0,Soil_Type12,Rawah,Lodgepole Pine
2909.0,250.0,Soil_Type30,Rawah,Lodgepole Pine
3226.0,197.66666666666666,Soil_Type23,Comanche Peak,Spruce/Fir
2419.0,180.5,Soil_Type10,Cache la Poudre,Douglas-fir
3141.0,178.0,Soil_Type23,Comanche Peak,Lodgepole Pine
2774.0,242.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3148.0,163.5,Soil_Type22,Comanche Peak,Spruce/Fir
2761.0,203.66666666666666,Soil_Type4,Comanche Peak,Ponderosa Pine
3296.0,184.0,Soil_Type33,Comanche Peak,Spruce/Fir
2845.0,166.66666666666666,Soil_Type13,Comanche Peak,Lodgepole Pine
2440.0,235.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2929.0,208.0,Soil_Type33,Comanche Peak,Lodgepole Pine
3204.0,197.0,Soil_Type23,Comanche Peak,Spruce/Fir
3312.0,201.0,Soil_Type39,Comanche Peak,Spruce/Fir
3348.0,183.5,Soil_Type31,Neota,Spruce/Fir
2618.0,189.0,Soil_Type11,Comanche Peak,Ponderosa Pine
3200.0,227.0,Soil_Type23,Comanche Peak,Spruce/Fir
2893.0,173.33333333333334,Soil_Type10,Comanche Peak,Lodgepole Pine
2647.0,199.33333333333334,Soil_Type2,Comanche Peak,Ponderosa Pine
3210.0,202.0,Soil_Type23,Comanche Peak,Spruce/Fir
6704.0,192.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3086.0,172.33333333333334,Soil_Type33,Comanche Peak,Lodgepole Pine
2920.0,142.5,Soil_Type13,Comanche Peak,Spruce/Fir
3192.0,155.5,Soil_Type30,Rawah,Spruce/Fir
2637.0,198.66666666666666,Soil_Type30,Rawah,Lodgepole Pine
2956.0,167.5,Soil_Type24,Comanche Peak,Lodgepole Pine
2645.0,162.5,Soil_Type10,Comanche Peak,Lodgepole Pine
2459.0,212.66666666666666,Soil_Type2,Cache la Poudre,Douglas-fir
3219.0,197.33333333333334,Soil_Type23,Neota,Lodgepole Pine
3037.0,194.5,Soil_Type22,Comanche Peak,Spruce/Fir
3018.0,209.33333333333334,Soil_Type20,Rawah,Lodgepole Pine
3172.0,172.5,Soil_Type23,Rawah,Spruce/Fir
2844.0,217.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2632.0,192.0,Soil_Type3,Comanche Peak,Lodgepole Pine
3234.0,200.0,Soil_Type23,Rawah,Spruce/Fir
2892.0,191.33333333333334,Soil_Type23,Rawah,Lodgepole Pine
2733.0,189.66666666666666,Soil_Type24,Comanche Peak,Lodgepole Pine
2839.0,155.66666666666666,Soil_Type33,Comanche Peak,Lodgepole Pine
2810.0,199.5,Soil_Type11,Comanche Peak,Lodgepole Pine
3179.0,190.5,Soil_Type31,Comanche Peak,Spruce/Fir
3000.0,193.0,Soil_Type29,Rawah,Spruce/Fir
3200.0,207.33333333333334,Soil_Type23,Rawah,Spruce/Fir
2330.0,177.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3139.0,194.33333333333334,Soil_Type32,Comanche Peak,Lodgepole Pine
3111.0,224.0,Soil_Type13,Comanche Peak,Lodgepole Pine
3241.0,173.66666666666666,Soil_Type33,Comanche Peak,Spruce/Fir
3209.0,127.0,Soil_Type24,Comanche Peak,Spruce/Fir
2846.0,197.66666666666666,Soil_Type23,Rawah,Lodgepole Pine
3022.0,200.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
3274.0,235.0,Soil_Type23,Rawah,Spruce/Fir
2928.0,182.66666666666666,Soil_Type13,Comanche Peak,Lodgepole Pine
2630.0,180.5,Soil_Type2,Comanche Peak,Douglas-fir
3242.0,197.0,Soil_Type22,Comanche Peak,Spruce/Fir
3138.0,211.33333333333334,Soil_Type22,Neota,Spruce/Fir
2756.0,190.5,Soil_Type11,Comanche Peak,Lodgepole Pine
2927.0,179.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
3022.0,208.0,Soil_Type29,Rawah,Lodgepole Pine
3171.0,254.0,Soil_Type22,Neota,Spruce/Fir
3007.0,197.5,Soil_Type32,Comanche Peak,Lodgepole Pine
2880.0,183.0,Soil_Type29,Rawah,Spruce/Fir
3333.0,165.5,Soil_Type39,Comanche Peak,Krummholz
2714.0,184.0,Soil_Type12,Rawah,Lodgepole Pine
3004.0,222.0,Soil_Type29,Rawah,Lodgepole Pine
3300.0,149.0,Soil_Type23,Comanche Peak,Spruce/Fir
3026.0,201.33333333333334,Soil_Type27,Comanche Peak,Spruce/Fir
2156.0,220.5,Soil_Type17,Cache la Poudre,Cottonwood/Willow
2694.0,198.33333333333334,Soil_Type4,Comanche Peak,Ponderosa Pine
3152.0,208.66666666666666,Soil_Type23,Rawah,Spruce/Fir
2709.0,227.0,Soil_Type29,Rawah,Lodgepole Pine
3077.0,201.0,Soil_Type23,Comanche Peak,Spruce/Fir
2321.0,166.33333333333334,Soil_Type4,Cache la Poudre,Douglas-fir
2959.0,187.0,Soil_Type32,Comanche Peak,Spruce/Fir
2758.0,225.0,Soil_Type12,Rawah,Spruce/Fir
3088.0,164.33333333333334,Soil_Type23,Comanche Peak,Spruce/Fir
3297.0,188.5,Soil_Type39,Neota,Lodgepole Pine
2421.0,165.0,Soil_Type10,Cache la Poudre,Douglas-fir
2864.0,212.0,Soil_Type29,Rawah,Lodgepole Pine
3167.0,217.5,Soil_Type23,Comanche Peak,Spruce/Fir
2859.0,190.66666666666666,Soil_Type11,Comanche Peak,Spruce/Fir
2794.0,205.5,Soil_Type24,Comanche Peak,Lodgepole Pine
3152.0,209.0,Soil_Type24,Comanche Peak,Spruce/Fir
2434.0,187.66666666666666,Soil_Type5,Cache la Poudre,Ponderosa Pine
3196.0,206.0,Soil_Type23,Rawah,Spruce/Fir
3338.0,165.0,Soil_Type39,Neota,Spruce/Fir
3202.0,169.0,Soil_Type38,Rawah,Spruce/Fir
2544.0,208.66666666666666,Soil_Type2,Comanche Peak,Ponderosa Pine
3121.0,196.0,Soil_Type23,Neota,Spruce/Fir
2280.0,222.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2969.0,209.66666666666666,Soil_Type29,Rawah,Spruce/Fir
3178.0,225.0,Soil_Type19,Rawah,Spruce/Fir
3106.0,186.33333333333334,Soil_Type29,Rawah,Spruce/Fir
3122.0,185.0,Soil_Type23,Rawah,Spruce/Fir
2827.0,194.0,Soil_Type30,Rawah,Lodgepole Pine
3088.0,216.0,Soil_Type32,Comanche Peak,Spruce/Fir
2980.0,170.33333333333334,Soil_Type33,Comanche Peak,Lodgepole Pine
3078.0,224.0,Soil_Type23,Comanche Peak,Spruce/Fir
2999.0,235.5,Soil_Type33,Comanche Peak,Lodgepole Pine
2747.0,194.5,Soil_Type32,Comanche Peak,Lodgepole Pine
3258.0,234.0,Soil_Type23,Neota,Spruce/Fir
2703.0,226.5,Soil_Type12,Rawah,Lodgepole Pine
3203.0,165.0,Soil_Type39,Comanche Peak,Spruce/Fir
2906.0,206.0,Soil_Type29,Rawah,Lodgepole Pine
3098.0,203.33333333333334,Soil_Type23,Rawah,Spruce/Fir
3174.0,203.33333333333334,Soil_Type29,Rawah,Lodgepole Pine
2864.0,219.0,Soil_Type26,Comanche Peak,Lodgepole Pine
2901.0,227.0,Soil_Type26,Comanche Peak,Lodgepole Pine
3120.0,207.0,Soil_Type22,Neota,Spruce/Fir
3354.0,208.66666666666666,Soil_Type32,Comanche Peak,Lodgepole Pine
3255.0,142.0,Soil_Type38,Rawah,Spruce/Fir
2968.0,203.66666666666666,Soil_Type24,Comanche Peak,Lodgepole Pine
3095.0,211.0,Soil_Type23,Rawah,Spruce/Fir
2898.0,203.0,Soil_Type33,Comanche Peak,Spruce/Fir
2031.0,185.0,Soil_Type10,Cache la Poudre,Douglas-fir
3300.0,221.0,Soil_Type22,Comanche Peak,Spruce/Fir
2995.0,189.0,Soil_Type24,Rawah,Lodgepole Pine
2844.0,224.0,Soil_Type12,Rawah,Spruce/Fir
3349.0,203.5,Soil_Type38,Neota,Krummholz
3304.0,224.0,Soil_Type32,Comanche Peak,Spruce/Fir
6704.0,202.0,Soil_Type22,Comanche Peak,Spruce/Fir
3187.0,200.0,Soil_Type32,Neota,Spruce/Fir
2669.0,111.0,Soil_Type11,Comanche Peak,Lodgepole Pine
2806.0,191.33333333333334,Soil_Type29,Rawah,Spruce/Fir
3128.0,218.0,Soil_Type24,Comanche Peak,Lodgepole Pine
2629.0,212.33333333333334,Soil_Type4,Comanche Peak,Lodgepole Pine
2664.0,194.33333333333334,Soil_Type4,Comanche Peak,Lodgepole Pine
3324.0,191.66666666666666,Soil_Type23,Rawah,Spruce/Fir
3166.0,195.33333333333334,Soil_Type23,Rawah,Lodgepole Pine
3275.0,195.0,Soil_Type32,Comanche Peak,Spruce/Fir
2809.0,202.0,Soil_Type10,Comanche Peak,Aspen
3047.0,166.33333333333334,Soil_Type29,Rawah,Spruce/Fir
2944.0,176.0,Soil_Type29,Rawah,Lodgepole Pine
3226.0,218.0,Soil_Type23,Neota,Spruce/Fir
2372.0,220.5,Soil_Type6,Cache la Poudre,Cottonwood/Willow
3124.0,176.0,Soil_Type32,Comanche Peak,Spruce/Fir
2844.0,188.0,Soil_Type12,Rawah,Lodgepole Pine
3093.0,142.5,Soil_Type33,Comanche Peak,Spruce/Fir
2045.0,192.5,Soil_Type17,Cache la Poudre,Cottonwood/Willow
3293.0,170.0,Soil_Type29,Rawah,Spruce/Fir
3180.0,192.66666666666666,Soil_Type29,Rawah,Spruce/Fir
3267.0,107.0,Soil_Type39,Rawah,Spruce/Fir
3465.0,173.0,Soil_Type40,Neota,Krummholz
3148.0,211.5,Soil_Type31,Comanche Peak,Spruce/Fir
2873.0,209.0,Soil_Type29,Rawah,Lodgepole Pine
3056.0,207.0,Soil_Type23,Rawah,Spruce/Fir
2928.0,195.5,Soil_Type31,Comanche Peak,Lodgepole Pine
2926.0,232.5,Soil_Type23,Rawah,Spruce/Fir
3404.0,224.5,Soil_Type39,Comanche Peak,Krummholz
2720.0,225.0,Soil_Type12,Rawah,Lodgepole Pine
2185.0,222.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3063.0,216.5,Soil_Type30,Rawah,Lodgepole Pine
2490.0,228.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
3087.0,151.0,Soil_Type29,Rawah,Lodgepole Pine
2175.0,161.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2533.0,195.33333333333334,Soil_Type18,Rawah,Lodgepole Pine
2412.0,177.0,Soil_Type6,Cache la Poudre,Ponderosa Pine
2592.0,175.0,Soil_Type11,Comanche Peak,Lodgepole Pine
3270.0,166.0,Soil_Type22,Comanche Peak,Spruce/Fir
2854.0,225.5,Soil_Type10,Comanche Peak,Lodgepole Pine
2890.0,215.0,Soil_Type10,Comanche Peak,Lodgepole Pine
2646.0,183.0,Soil_Type2,Comanche Peak,Ponderosa Pine
6704.0,231.0,Soil_Type32,Neota,Lodgepole Pine
3219.0,208.33333333333334,Soil_Type32,Comanche Peak,Spruce/Fir
2480.0,183.0,Soil_Type6,Cache la Poudre,Douglas-fir
3143.0,106.0,Soil_Type29,Rawah,Lodgepole Pine
2853.0,175.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2438.0,184.0,Soil_Type10,Cache la Poudre,Douglas-fir
3286.0,211.0,Soil_Type31,Comanche Peak,Spruce/Fir
2959.0,185.0,Soil_Type29,Rawah,Lodgepole Pine
2544.0,205.66666666666666,Soil_Type4,Comanche Peak,Ponderosa Pine
2758.0,143.5,Soil_Type20,Rawah,Spruce/Fir
2224.0,223.0,Soil_Type4,Cache la Poudre,Douglas-fir
2473.0,226.0,Soil_Type6,Cache la Poudre,Douglas-fir
2867.0,213.0,Soil_Type29,Rawah,Lodgepole Pine
3008.0,182.0,Soil_Type29,Rawah,Lodgepole Pine
3355.0,187.0,Soil_Type29,Rawah,Spruce/Fir
3070.0,214.0,Soil_Type22,Rawah,Spruce/Fir
3211.0,239.0,Soil_Type29,Rawah,Spruce/Fir
3028.0,197.66666666666666,Soil_Type23,Rawah,Lodgepole Pine
3319.0,180.66666666666666,Soil_Type39,Rawah,Spruce/Fir
2761.0,187.5,Soil_Type13,Comanche Peak,Lodgepole Pine
2859.0,230.0,Soil_Type12,Rawah,Lodgepole Pine
2988.0,223.5,Soil_Type30,Rawah,Lodgepole Pine
2991.0,232.5,Soil_Type29,Rawah,Lodgepole Pine
2978.0,198.0,Soil_Type12,Rawah,Spruce/Fir
2925.0,193.0,Soil_Type24,Comanche Peak,Spruce/Fir
2423.0,196.5,Soil_Type11,Cache la Poudre,Douglas-fir
2126.0,198.5,Soil_Type2,Cache la Poudre,Ponderosa Pine
3267.0,227.0,Soil_Type33,Comanche Peak,Lodgepole Pine
2707.0,229.5,Soil_Type12,Rawah,Lodgepole Pine
2850.0,231.0,Soil_Type13,Comanche Peak,Spruce/Fir
3168.0,208.0,Soil_Type29,Rawah,Spruce/Fir
2987.0,192.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3032.0,218.0,Soil_Type32,Comanche Peak,Lodgepole Pine
3010.0,194.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
3157.0,131.0,Soil_Type22,Comanche Peak,Spruce/Fir
3213.0,237.0,Soil_Type39,Rawah,Spruce/Fir
3199.0,139.0,Soil_Type22,Rawah,Spruce/Fir
2900.0,227.0,Soil_Type29,Rawah,Lodgepole Pine
3260.0,174.5,Soil_Type32,Comanche Peak,Spruce/Fir
2339.0,195.66666666666666,Soil_Type3,Cache la Poudre,Ponderosa Pine
2217.0,139.0,Soil_Type3,Cache la Poudre,Ponderosa Pine
3338.0,198.0,Soil_Type31,Comanche Peak,Krummholz
2425.0,193.5,Soil_Type16,Comanche Peak,Ponderosa Pine
3211.0,188.33333333333334,Soil_Type29,Rawah,Spruce/Fir
3280.0,222.0,Soil_Type23,Neota,Spruce/Fir
3292.0,177.0,Soil_Type23,Neota,Lodgepole Pine
2955.0,209.0,Soil_Type23,Comanche Peak,Lodgepole Pine
2579.0,187.5,Soil_Type6,Cache la Poudre,Lodgepole Pine
3198.0,184.5,Soil_Type32,Comanche Peak,Spruce/Fir
3222.0,168.5,Soil_Type24,Comanche Peak,Spruce/Fir
3188.0,198.66666666666666,Soil_Type29,Rawah,Spruce/Fir
3045.0,187.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2481.0,211.0,Soil_Type6,Cache la Poudre,Ponderosa Pine
3086.0,231.0,Soil_Type32,Comanche Peak,Lodgepole Pine
2453.0,150.5,Soil_Type2,Cache la Poudre,Ponderosa Pine
2143.0,194.5,Soil_Type14,Cache la Poudre,Cottonwood/Willow
3167.0,218.0,Soil_Type33,Comanche Peak,Spruce/Fir
2873.0,225.0,Soil_Type12,Rawah,Lodgepole Pine
3381.0,190.0,Soil_Type39,Comanche Peak,Krummholz
3189.0,185.0,Soil_Type29,Rawah,Spruce/Fir
2743.0,154.0,Soil_Type24,Comanche Peak,Lodgepole Pine
2352.0,146.0,Soil_Type10,Cache la Poudre,Ponderosa Pine
2554.0,237.0,Soil_Type20,Comanche Peak,Lodgepole Pine
2701.0,179.0,Soil_Type29,Rawah,Lodgepole Pine
3080.0,187.0,Soil_Type30,Rawah,Spruce/Fir
2928.0,205.66666666666666,Soil_Type29,Rawah,Lodgepole Pine
2920.0,193.5,Soil_Type29,Rawah,Lodgepole Pine
2617.0,250.0,Soil_Type2,Comanche Peak,Ponderosa Pine
3086.0,222.5,Soil_Type30,Rawah,Spruce/Fir
